lat,lon,mua_vu_encoded,nam_offset,gan_bien,tổng số giờ nắng,tổng lượng mưa,độ ẩm trung bình,nhiệt độ trung bình,dien_tich,dien_tich_lag1_ss,dien_tich_lag2_ss,dien_tich_roll2_ss,dien_tich_cross,nang_suat_lag1_ss,nang_suat_lag2_ss,nang_suat_roll2_ss,nang_suat_cross,nang_suat
10.35,106.35,1,14,1,1879.68,1673.6,86.73,26.78,163.7,162.3,163.4,162.85000000000002,82.7,4.743068391866912,4.746022031823745,4.744545211845329,6.47037484885127,4.721441661576054
10.35,106.35,1,15,1,2035.01,1729.3,84.61,27.38,162.1,163.7,162.3,163.0,81.9,4.721441661576054,4.743068391866912,4.732255026721483,6.559218559218559,4.832819247378161
10.35,106.35,1,16,1,2022.11,1649.8,86.45,26.64,160.8,162.1,163.7,162.89999999999998,81.0,4.832819247378161,4.721441661576054,4.777130454477108,6.671604938271605,4.9278606965174125
10.35,106.35,1,17,1,1985.27,1686.2,86.46,26.66,160.8,160.8,162.1,161.45,80.6,4.9278606965174125,4.832819247378161,4.880339971947787,6.976426799007444,5.023009950248756
10.35,106.35,1,18,1,1935.96,1675.3,86.6,26.81,156.3,160.8,160.8,160.8,79.3,5.023009950248756,4.9278606965174125,4.975435323383085,6.904161412358134,5.126039667306462
10.35,106.35,1,19,1,2045.05,1556.8,85.25,27.12,153.2,156.3,160.8,158.55,77.4,5.126039667306462,5.023009950248756,5.074524808777609,7.202842377260981,5.3054830287206265
10.35,106.35,1,20,1,2162.09,1273.3,82.72,27.54,149.6,153.2,156.3,154.75,75.1,5.3054830287206265,5.126039667306462,5.215761348013544,7.203728362183756,5.370320855614973
10.35,106.35,1,21,1,1951.66,1640.8,84.3,27.42,141.2,149.6,153.2,151.39999999999998,74.2,5.370320855614973,5.3054830287206265,5.3379019421678,6.780323450134771,5.418555240793202
10.35,106.35,1,22,1,1929.31,1982.1,87.48,26.92,139.2,141.2,149.6,145.39999999999998,71.6,5.418555240793202,5.370320855614973,5.394438048204087,6.57122905027933,5.594827586206897
10.35,106.35,1,23,1,1941.49,1639.5,86.03,26.97,132.5,139.2,141.2,140.2,68.8,5.594827586206897,5.418555240793202,5.506691413500049,7.459302325581397,5.593962264150944
10.35,106.35,1,24,1,2058.5,1415.8,85.55,27.41,119.4,132.5,139.2,135.85,64.9,5.593962264150944,5.594827586206897,5.5943949251789205,7.1895223420647145,5.498324958123953
10.35,106.35,1,25,1,1940.79,1964.1,86.2,27.39,78.4,119.4,132.5,125.95,57.6,5.498324958123953,5.593962264150944,5.546143611137449,6.493055555555555,5.448979591836734
10.35,106.35,1,26,1,1962.73,1838.2,87.6,27.0,80.2013,78.4,119.4,98.9,51.65,5.448979591836734,5.498324958123953,5.473652274980344,7.10919651500484,5.847658703786596
10.35,106.35,1,27,1,1871.63,1914.1,88.04,26.6,85.7,80.2013,78.4,79.30065,49.2,5.847658703786596,5.448979591836734,5.648319147811665,7.115447154471544,5.699097082847141
10.35,106.35,1,28,1,2000.61,1876.2,86.62,27.23,81.18908,85.7,80.2013,82.95065,48.2,5.699097082847141,5.847658703786596,5.7733778933168685,6.97759336099585,5.600329379271202
10.35,106.35,1,29,1,1969.73,1711.2,85.32,27.57,75.45,81.18908,85.7,83.44454,44.88,5.600329379271202,5.699097082847141,5.649713231059172,7.019385026737967,5.723658051689861
10.3667,105.4333,0,0,0,1631.8,113.7,72.17,26.72,178.0,,,,,,,,,6.117415730337079
10.3667,105.4333,0,1,0,1557.29,224.0,73.02,26.2,188.2,178.0,,178.0,185.0,6.117415730337079,,6.117415730337079,4.162162162162162,6.017534537725824
10.3667,105.4333,0,2,0,1518.13,527.5,77.72,25.81,209.8,188.2,178.0,183.1,206.7,6.017534537725824,6.117415730337079,6.067475134031452,3.8495403967102084,6.232602478551001
10.3667,105.4333,0,3,0,1676.28,94.4,70.06,27.88,212.5,209.8,188.2,199.0,190.0,6.232602478551001,6.017534537725824,6.125068508138412,3.42,6.1585882352941175
10.3667,105.4333,0,4,0,1463.55,537.3,79.92,25.93,216.6,212.5,209.8,211.15,200.0,6.1585882352941175,6.232602478551001,6.195595356922559,3.5525,5.811634349030471
10.3667,105.4333,0,5,0,1531.19,416.2,76.19,26.14,220.4,216.6,212.5,214.55,231.5,5.811634349030471,6.1585882352941175,5.985111292162294,3.5183585313174945,6.102087114337568
10.3667,105.4333,0,6,0,1509.82,542.7,79.53,26.19,221.7,220.4,216.6,218.5,232.8,6.102087114337568,5.811634349030471,5.956860731684019,3.4664948453608244,5.556156968876861
10.3667,105.4333,0,7,0,1618.0,82.2,68.29,26.89,218.8,221.7,220.4,221.05,225.9,5.556156968876861,6.102087114337568,5.8291220416072145,3.760070827799911,6.539762340036563
10.3667,105.4333,0,8,0,1608.16,288.6,74.9,26.94,220.5,218.8,221.7,220.25,246.6,6.539762340036563,5.556156968876861,6.047959654456712,4.619626926196269,6.412244897959184
10.3667,105.4333,0,9,0,1628.54,125.5,70.83,26.97,220.3,220.5,218.8,219.65,275.2,6.412244897959184,6.539762340036563,6.476003618997874,4.544331395348837,6.520199727644122
10.3667,105.4333,0,10,0,1663.28,91.1,70.84,26.94,223.3,220.3,220.5,220.4,294.0,6.520199727644122,6.412244897959184,6.466222312801653,5.261224489795918,6.930586654724585
10.3667,105.4333,0,11,0,1501.9,331.1,76.79,26.4,231.1,223.3,220.3,221.8,298.1,6.930586654724585,6.520199727644122,6.725393191184353,5.262328077826233,6.805279099956729
10.3667,105.4333,0,12,0,1596.21,211.2,73.5,26.92,230.6,231.1,223.3,227.2,265.1,6.805279099956729,6.930586654724585,6.867932877340657,5.005658242172765,7.110147441457069
10.3667,105.4333,0,13,0,1552.98,229.4,72.84,26.53,231.7,230.6,231.1,230.85,282.5,7.110147441457069,6.805279099956729,6.957713270706899,5.261238938053097,7.314630988347001
10.3667,105.4333,0,14,0,1504.58,360.7,77.28,25.93,234.1,231.7,230.6,231.14999999999998,324.7,7.314630988347001,7.110147441457069,7.212389214902035,5.506621496766246,7.1644596326356265
10.3667,105.4333,0,15,0,1584.78,143.0,72.73,27.2,234.2,234.1,231.7,232.89999999999998,315.6,7.1644596326356265,7.314630988347001,7.239545310491314,5.436628643852978,7.29675491033305
10.3667,105.4333,0,16,0,1437.71,622.8,78.19,25.94,235.5,234.2,234.1,234.14999999999998,347.0,7.29675491033305,7.1644596326356265,7.230607271484338,5.535734870317003,7.510828025477707
10.3667,105.4333,0,17,0,1506.4,426.6,76.47,26.67,235.9,235.5,234.2,234.85,366.7,7.510828025477707,7.29675491033305,7.4037914679053785,5.63048813744205,7.401865197117422
10.3667,105.4333,0,18,0,1555.66,251.6,74.04,27.28,238.1,235.9,235.5,235.7,383.3,7.401865197117422,7.510828025477707,7.4563466112975645,5.650404382989826,7.347333053338934
10.3667,105.4333,0,19,0,1565.33,218.8,72.16,26.09,237.5,238.1,235.9,237.0,397.9,7.347333053338934,7.401865197117422,7.374599125228178,5.641115858255843,7.735578947368421
10.3667,105.4333,0,20,0,1568.55,179.8,73.5,26.55,238.6,237.5,238.1,237.8,383.2,7.735578947368421,7.347333053338934,7.541456000353678,5.640396659707725,7.5624476110645436
10.3667,105.4333,0,21,0,1631.25,195.6,72.74,27.48,239.3,238.6,237.5,238.05,400.3,7.5624476110645436,7.735578947368421,7.649013279216483,5.62103422433175,7.187212703719181
10.3667,105.4333,0,22,0,1473.02,660.2,80.76,26.34,236.2,239.3,238.6,238.95,424.7,7.187212703719181,7.5624476110645436,7.374830157391862,5.261596421003061,7.029635901778155
10.3667,105.4333,0,23,0,1473.42,300.4,78.03,26.28,235.0,236.2,239.3,237.75,399.9,7.029635901778155,7.187212703719181,7.108424302748668,5.506376594148538,7.350638297872341
10.3667,105.4333,0,24,0,1576.84,272.1,73.62,27.36,233.7,235.0,236.2,235.6,388.0,7.350638297872341,7.029635901778155,7.1901370998252485,5.667783505154639,7.10012836970475
10.3667,105.4333,0,25,0,1663.61,159.8,71.45,27.22,229.4,233.7,235.0,234.35,387.8,7.10012836970475,7.350638297872341,7.225383333788546,5.778751933986591,7.1717523975588495
10.3667,105.4333,0,26,0,1574.63,294.3,73.78,26.64,230.39,229.4,233.7,231.55,403.0,7.1717523975588495,7.10012836970475,7.1359403836318,5.827791563275434,7.690264334389514
10.3667,105.4333,0,27,0,1514.12,535.8,76.1,26.86,229.8,230.39,229.4,229.89499999999998,390.03763,7.690264334389514,7.1717523975588495,7.431008365974182,6.027080315609548,7.336161879895561
10.3667,105.4333,0,28,0,1509.51,391.6,74.77,26.43,227.72,229.8,230.39,230.095,371.0,7.336161879895561,7.690264334389514,7.513213107142537,6.045158167115902,7.550281046899701
10.3667,105.4333,0,29,0,1612.52,214.4,73.67,27.66,227.75,227.72,229.8,228.76,384.97934,7.550281046899701,7.336161879895561,7.443221463397631,6.064135155928108,7.444390779363337
10.3667,105.4333,1,0,0,1986.96,1469.0,80.89,27.61,185.0,,,,178.0,,,,6.117415730337079,4.162162162162162
10.3667,105.4333,1,1,0,1941.36,1670.5,84.54,26.97,206.7,185.0,,185.0,188.2,4.162162162162162,,4.162162162162162,6.017534537725824,3.8495403967102084
10.3667,105.4333,1,2,0,2033.86,1324.2,82.32,27.26,190.0,206.7,185.0,195.85,209.8,3.8495403967102084,4.162162162162162,4.005851279436185,6.232602478551001,3.42
10.3667,105.4333,1,3,0,1962.34,1464.1,81.61,27.85,200.0,190.0,206.7,198.35,212.5,3.42,3.8495403967102084,3.6347701983551044,6.1585882352941175,3.5525
10.3667,105.4333,1,4,0,1929.94,1626.6,85.67,26.51,231.5,200.0,190.0,195.0,216.6,3.5525,3.42,3.48625,5.811634349030471,3.5183585313174945
10.3667,105.4333,1,5,0,1939.29,1548.8,85.03,26.72,232.8,231.5,200.0,215.75,220.4,3.5183585313174945,3.5525,3.535429265658747,6.102087114337568,3.4664948453608244
10.3667,105.4333,1,6,0,1979.35,1503.7,84.37,27.03,225.9,232.8,231.5,232.15,221.7,3.4664948453608244,3.5183585313174945,3.4924266883391595,5.556156968876861,3.760070827799911
10.3667,105.4333,1,7,0,2061.46,1045.2,79.04,27.8,246.6,225.9,232.8,229.35000000000002,218.8,3.760070827799911,3.4664948453608244,3.6132828365803675,6.539762340036563,4.619626926196269
10.3667,105.4333,1,8,0,1875.53,1598.5,82.17,27.31,275.2,246.6,225.9,236.25,220.5,4.619626926196269,3.760070827799911,4.189848876998091,6.412244897959184,4.544331395348837
10.3667,105.4333,1,9,0,2019.27,1233.8,81.68,27.37,294.0,275.2,246.6,260.9,220.3,4.544331395348837,4.619626926196269,4.581979160772553,6.520199727644122,5.261224489795918
10.3667,105.4333,1,10,0,1986.37,1355.2,81.49,27.49,298.1,294.0,275.2,284.6,223.3,5.261224489795918,4.544331395348837,4.902777942572378,6.930586654724585,5.262328077826233
10.3667,105.4333,1,11,0,1891.0,1625.9,84.62,26.86,265.1,298.1,294.0,296.05000000000007,231.1,5.262328077826233,5.261224489795918,5.261776283811075,6.805279099956729,5.005658242172765
10.3667,105.4333,1,12,0,1807.81,1617.6,84.21,27.05,282.5,265.1,298.1,281.6,230.6,5.005658242172765,5.262328077826233,5.133993159999499,7.110147441457069,5.261238938053097
10.3667,105.4333,1,13,0,1873.22,1648.1,84.52,26.86,324.7,282.5,265.1,273.80000000000007,231.7,5.261238938053097,5.005658242172765,5.133448590112931,7.314630988347001,5.506621496766246
10.3667,105.4333,1,14,0,1798.76,1445.2,84.45,27.1,315.6,324.7,282.5,303.6,234.1,5.506621496766246,5.261238938053097,5.383930217409672,7.1644596326356265,5.436628643852978
10.3667,105.4333,1,15,0,1930.02,1622.9,82.03,27.78,347.0,315.6,324.7,320.15000000000003,234.2,5.436628643852978,5.506621496766246,5.471625070309612,7.29675491033305,5.535734870317003
10.3667,105.4333,1,16,0,1924.29,1520.2,84.39,26.96,366.7,347.0,315.6,331.30000000000007,235.5,5.535734870317003,5.436628643852978,5.4861817570849905,7.510828025477707,5.63048813744205
10.3667,105.4333,1,17,0,1872.56,1505.3,84.18,26.98,383.3,366.7,347.0,356.85,235.9,5.63048813744205,5.535734870317003,5.583111503879527,7.401865197117422,5.650404382989826
10.3667,105.4333,1,18,0,1811.88,1643.6,84.79,27.03,397.9,383.3,366.7,375.0,238.1,5.650404382989826,5.63048813744205,5.640446260215938,7.347333053338934,5.641115858255843
10.3667,105.4333,1,19,0,1980.58,1488.1,83.24,27.42,383.2,397.9,383.3,390.6,237.5,5.641115858255843,5.650404382989826,5.645760120622835,7.735578947368421,5.640396659707725
10.3667,105.4333,1,20,0,2051.24,1222.7,79.78,27.94,400.3,383.2,397.9,390.55,238.6,5.640396659707725,5.641115858255843,5.640756258981785,7.5624476110645436,5.62103422433175
10.3667,105.4333,1,21,0,1825.57,1429.6,81.11,27.87,424.7,400.3,383.2,391.75,239.3,5.62103422433175,5.640396659707725,5.6307154420197385,7.187212703719181,5.261596421003061
10.3667,105.4333,1,22,0,1861.39,1937.7,85.2,27.15,399.9,424.7,400.3,412.5,236.2,5.261596421003061,5.62103422433175,5.441315322667406,7.029635901778155,5.506376594148538
10.3667,105.4333,1,23,0,1918.3,1460.2,83.03,27.36,388.0,399.9,424.7,412.3,235.0,5.506376594148538,5.261596421003061,5.3839865075758,7.350638297872341,5.667783505154639
10.3667,105.4333,1,24,0,1976.19,1339.3,82.47,27.8,387.8,388.0,399.9,393.95000000000005,233.7,5.667783505154639,5.506376594148538,5.587080049651589,7.10012836970475,5.778751933986591
10.3667,105.4333,1,25,0,1874.74,1991.9,83.8,27.64,403.0,387.8,388.0,387.90000000000003,229.4,5.778751933986591,5.667783505154639,5.723267719570615,7.1717523975588495,5.827791563275434
10.3667,105.4333,1,26,0,1867.55,1943.2,84.86,27.31,390.03763,403.0,387.8,395.40000000000003,230.39,5.827791563275434,5.778751933986591,5.803271748631013,7.690264334389514,6.027080315609548
10.3667,105.4333,1,27,0,1814.32,1936.2,85.54,26.82,371.0,390.03763,403.0,396.518815,229.8,6.027080315609548,5.827791563275434,5.927435939442491,7.336161879895561,6.045158167115902
10.3667,105.4333,1,28,0,1951.86,1850.5,83.44,27.65,384.97934,371.0,390.03763,380.518815,227.72,6.045158167115902,6.027080315609548,6.036119241362726,7.550281046899701,6.064135155928108
10.3667,105.4333,1,29,0,1930.44,1895.2,82.19,28.0,387.32,384.97934,371.0,377.98967000000005,227.75,6.064135155928108,6.045158167115902,6.054646661522005,7.444390779363337,6.092146029123206
10.4554,105.6322,0,0,0,1647.75,104.5,71.76,26.8,175.0,,,,,,,,,5.3914285714285715
10.4554,105.6322,0,1,0,1581.51,225.8,73.0,26.2,189.3,175.0,,175.0,185.0,5.3914285714285715,,5.3914285714285715,3.621081081081081,5.197569994717379
10.4554,105.6322,0,2,0,1547.39,527.6,77.17,25.89,196.6,189.3,175.0,182.15,201.0,5.197569994717379,5.3914285714285715,5.294499283072975,3.653731343283582,5.703458799593083
10.4554,105.6322,0,3,0,1680.06,94.7,69.77,27.92,198.2,196.6,189.3,192.95,175.3,5.703458799593083,5.197569994717379,5.4505143971552314,3.580148317170565,5.811301715438951
10.4554,105.6322,0,4,0,1507.3,497.7,79.4,26.01,202.6,198.2,196.6,197.39999999999998,224.4,5.811301715438951,5.703458799593083,5.757380257516017,3.467914438502674,5.630799605133268
10.4554,105.6322,0,5,0,1556.67,375.8,75.69,26.23,203.7,202.6,198.2,200.39999999999998,240.1,5.630799605133268,5.811301715438951,5.721050660286109,3.8958767180341525,5.872852233676976
10.4554,105.6322,0,6,0,1549.02,452.0,79.16,26.24,206.0,203.7,202.6,203.14999999999998,204.7,5.872852233676976,5.630799605133268,5.751825919405122,3.3326819736199322,5.996601941747572
10.4554,105.6322,0,7,0,1633.5,84.5,67.91,26.96,204.5,206.0,203.7,204.85,202.3,5.996601941747572,5.872852233676976,5.934727087712274,3.600098863074641,6.350611246943766
10.4554,105.6322,0,8,0,1630.69,267.2,74.83,26.97,203.1,204.5,206.0,205.25,221.9,6.350611246943766,5.996601941747572,6.173606594345669,3.9657503379900856,6.311669128508124
10.4554,105.6322,0,9,0,1650.57,132.5,70.67,27.01,202.5,203.1,204.5,203.8,233.3,6.311669128508124,6.350611246943766,6.331140187725945,3.999142734676382,6.38074074074074
10.4554,105.6322,0,10,0,1679.35,65.3,70.26,27.05,203.3,202.5,203.1,202.8,250.5,6.38074074074074,6.311669128508124,6.346204934624432,4.506187624750499,6.703393999016232
10.4554,105.6322,0,11,0,1540.14,348.6,76.8,26.41,205.6,203.3,202.5,202.9,264.4,6.703393999016232,6.38074074074074,6.542067369878486,4.703857791225417,6.53647859922179
10.4554,105.6322,0,12,0,1614.16,210.6,73.27,26.96,208.4,205.6,203.3,204.45,248.4,6.53647859922179,6.703393999016232,6.619936299119011,4.2713365539452495,6.826295585412668
10.4554,105.6322,0,13,0,1571.88,243.6,72.34,26.6,208.0,208.4,205.6,207.0,238.7,6.826295585412668,6.53647859922179,6.6813870923172285,4.699622957687474,6.9899038461538465
10.4554,105.6322,0,14,0,1540.97,392.1,76.92,26.0,207.2,208.0,208.4,208.2,260.1,6.9899038461538465,6.826295585412668,6.908099715783257,4.868512110726643,6.893822393822394
10.4554,105.6322,0,15,0,1616.0,137.4,72.03,27.32,207.7,207.2,208.0,207.6,243.6,6.893822393822394,6.9899038461538465,6.9418631199881204,5.016420361247947,7.09051516610496
10.4554,105.6322,0,16,0,1488.2,580.8,77.83,26.01,206.9,207.7,207.2,207.45,257.4,7.09051516610496,6.893822393822394,6.992168779963677,5.183760683760684,7.162880618656356
10.4554,105.6322,0,17,0,1537.07,416.8,76.17,26.73,208.3,206.9,207.7,207.3,294.2,7.162880618656356,7.09051516610496,7.126697892380658,5.500339904826649,7.224195871339414
10.4554,105.6322,0,18,0,1579.94,223.5,72.88,27.46,208.2,208.3,206.9,207.60000000000002,279.3,7.224195871339414,7.162880618656356,7.193538244997885,5.538847117794486,7.073967339097022
10.4554,105.6322,0,19,0,1599.52,173.3,71.52,26.23,207.4,208.2,208.3,208.25,333.6,7.073967339097022,7.224195871339414,7.149081605218218,5.558153477218225,7.217936354869817
10.4554,105.6322,0,20,0,1595.56,196.3,73.21,26.63,204.9,207.4,208.2,207.8,321.2,7.217936354869817,7.073967339097022,7.14595184698342,5.61332503113325,7.043435822352367
10.4554,105.6322,0,21,0,1650.38,209.5,72.41,27.54,208.8,204.9,207.4,206.15,341.1,7.043435822352367,7.217936354869817,7.1306860886110925,5.691292875989445,6.8022030651340994
10.4554,105.6322,0,22,0,1477.87,681.0,81.26,26.37,208.9,208.8,204.9,206.85000000000002,342.6,6.8022030651340994,7.043435822352367,6.922819443743233,5.769118505545825,6.0047869794159885
10.4554,105.6322,0,23,0,1470.31,390.1,79.07,26.28,205.7,208.9,208.8,208.85000000000002,329.4,6.0047869794159885,6.8022030651340994,6.4034950222750435,5.927140255009109,6.991735537190083
10.4554,105.6322,0,24,0,1569.92,294.3,74.92,27.29,205.4,205.7,208.9,207.3,314.7,6.991735537190083,6.0047869794159885,6.498261258303035,6.012074992055926,6.998052580331062
10.4554,105.6322,0,25,0,1652.69,132.5,73.3,27.06,200.6,205.4,205.7,205.55,316.2,6.998052580331062,6.991735537190083,6.994894058760572,6.048070841239722,7.2382851445663015
10.4554,105.6322,0,26,0,1550.13,278.6,75.85,26.5,196.06,200.6,205.4,203.0,313.6,7.2382851445663015,6.998052580331062,7.118168862448682,6.130420918367347,7.319392022850147
10.4554,105.6322,0,27,0,1484.41,546.3,77.08,26.87,189.3,196.06,200.6,198.32999999999998,308.3216,7.319392022850147,7.2382851445663015,7.278838583708224,6.177801166055184,7.315108293713681
10.4554,105.6322,0,28,0,1481.01,398.1,76.0,26.43,190.17,189.3,196.06,192.68,292.9,7.315108293713681,7.319392022850147,7.317250158281914,6.316751689996587,7.309565125939948
10.4554,105.6322,0,29,0,1592.39,193.2,74.15,27.69,188.88,190.17,189.3,189.735,308.153,7.309565125939948,7.315108293713681,7.312336709826814,6.280017393956898,7.207486234646336
10.4554,105.6322,1,0,0,2055.44,1545.3,81.04,27.6,185.0,,,,175.0,,,,5.3914285714285715,3.621081081081081
10.4554,105.6322,1,1,0,1984.33,1682.3,84.41,27.0,201.0,185.0,,185.0,189.3,3.621081081081081,,3.621081081081081,5.197569994717379,3.653731343283582
10.4554,105.6322,1,2,0,2105.09,1336.9,81.99,27.32,175.3,201.0,185.0,193.0,196.6,3.653731343283582,3.621081081081081,3.6374062121823316,5.703458799593083,3.580148317170565
10.4554,105.6322,1,3,0,2056.71,1577.6,81.67,27.86,224.4,175.3,201.0,188.15,198.2,3.580148317170565,3.653731343283582,3.616939830227073,5.811301715438951,3.467914438502674
10.4554,105.6322,1,4,0,2010.29,1670.2,85.47,26.54,240.1,224.4,175.3,199.85000000000002,202.6,3.467914438502674,3.580148317170565,3.5240313778366197,5.630799605133268,3.8958767180341525
10.4554,105.6322,1,5,0,2018.71,1544.8,84.8,26.77,204.7,240.1,224.4,232.25,203.7,3.8958767180341525,3.467914438502674,3.6818955782684135,5.872852233676976,3.3326819736199322
10.4554,105.6322,1,6,0,2040.36,1431.4,84.1,27.08,202.3,204.7,240.1,222.39999999999998,206.0,3.3326819736199322,3.8958767180341525,3.6142793458270424,5.996601941747572,3.600098863074641
10.4554,105.6322,1,7,0,2095.19,1066.2,78.68,27.86,221.9,202.3,204.7,203.5,204.5,3.600098863074641,3.3326819736199322,3.4663904183472867,6.350611246943766,3.9657503379900856
10.4554,105.6322,1,8,0,1953.18,1625.4,82.21,27.31,233.3,221.9,202.3,212.10000000000002,203.1,3.9657503379900856,3.600098863074641,3.7829246005323633,6.311669128508124,3.999142734676382
10.4554,105.6322,1,9,0,2102.35,1343.5,81.56,27.4,250.5,233.3,221.9,227.60000000000002,202.5,3.999142734676382,3.9657503379900856,3.9824465363332338,6.38074074074074,4.506187624750499
10.4554,105.6322,1,10,0,2052.53,1337.7,81.43,27.51,264.4,250.5,233.3,241.9,203.3,4.506187624750499,3.999142734676382,4.252665179713441,6.703393999016232,4.703857791225417
10.4554,105.6322,1,11,0,1977.15,1695.5,84.61,26.88,248.4,264.4,250.5,257.45,205.6,4.703857791225417,4.506187624750499,4.605022707987958,6.53647859922179,4.2713365539452495
10.4554,105.6322,1,12,0,1871.24,1651.3,84.09,27.07,238.7,248.4,264.4,256.4,208.4,4.2713365539452495,4.703857791225417,4.487597172585334,6.826295585412668,4.699622957687474
10.4554,105.6322,1,13,0,1964.8,1591.7,84.35,26.9,260.1,238.7,248.4,243.55,208.0,4.699622957687474,4.2713365539452495,4.485479755816362,6.9899038461538465,4.868512110726643
10.4554,105.6322,1,14,0,1877.82,1544.5,84.41,27.11,243.6,260.1,238.7,249.40000000000003,207.2,4.868512110726643,4.699622957687474,4.784067534207058,6.893822393822394,5.016420361247947
10.4554,105.6322,1,15,0,1995.15,1543.0,81.69,27.84,257.4,243.6,260.1,251.85000000000002,207.7,5.016420361247947,4.868512110726643,4.942466235987295,7.09051516610496,5.183760683760684
10.4554,105.6322,1,16,0,1997.25,1589.4,84.46,26.96,294.2,257.4,243.6,250.5,206.9,5.183760683760684,5.016420361247947,5.100090522504315,7.162880618656356,5.500339904826649
10.4554,105.6322,1,17,0,1945.12,1597.3,83.9,27.03,279.3,294.2,257.4,275.79999999999995,208.3,5.500339904826649,5.183760683760684,5.342050294293666,7.224195871339414,5.538847117794486
10.4554,105.6322,1,18,0,1900.21,1586.9,84.54,27.08,333.6,279.3,294.2,286.75,208.2,5.538847117794486,5.500339904826649,5.519593511310568,7.073967339097022,5.558153477218225
10.4554,105.6322,1,19,0,2030.77,1493.4,83.19,27.44,321.2,333.6,279.3,306.45000000000005,207.4,5.558153477218225,5.538847117794486,5.548500297506355,7.217936354869817,5.61332503113325
10.4554,105.6322,1,20,0,2123.37,1290.7,79.51,27.99,341.1,321.2,333.6,327.4,204.9,5.61332503113325,5.558153477218225,5.585739254175738,7.043435822352367,5.691292875989445
10.4554,105.6322,1,21,0,1908.45,1456.3,80.94,27.9,342.6,341.1,321.2,331.15,208.8,5.691292875989445,5.61332503113325,5.652308953561348,6.8022030651340994,5.769118505545825
10.4554,105.6322,1,22,0,1854.01,2043.9,86.14,27.14,329.4,342.6,341.1,341.85,208.9,5.769118505545825,5.691292875989445,5.730205690767635,6.0047869794159885,5.927140255009109
10.4554,105.6322,1,23,0,1908.67,1565.8,84.12,27.31,314.7,329.4,342.6,336.0,205.7,5.927140255009109,5.769118505545825,5.8481293802774665,6.991735537190083,6.012074992055926
10.4554,105.6322,1,24,0,1945.94,1538.6,83.81,27.73,316.2,314.7,329.4,322.04999999999995,205.4,6.012074992055926,5.927140255009109,5.969607623532518,6.998052580331062,6.048070841239722
10.4554,105.6322,1,25,0,1860.15,2052.3,84.72,27.65,313.6,316.2,314.7,315.45,200.6,6.048070841239722,6.012074992055926,6.030072916647825,7.2382851445663015,6.130420918367347
10.4554,105.6322,1,26,0,1828.37,2038.2,86.04,27.26,308.3216,313.6,316.2,314.9,196.06,6.130420918367347,6.048070841239722,6.089245879803535,7.319392022850147,6.177801166055184
10.4554,105.6322,1,27,0,1743.15,2160.9,86.57,26.82,292.9,308.3216,313.6,310.9608,189.3,6.177801166055184,6.130420918367347,6.154111042211266,7.315108293713681,6.316751689996587
10.4554,105.6322,1,28,0,1883.24,2045.2,84.24,27.64,308.153,292.9,308.3216,300.6108,190.17,6.316751689996587,6.177801166055184,6.247276428025886,7.309565125939948,6.280017393956898
10.4554,105.6322,1,29,0,1873.64,2021.2,82.83,28.0,307.05,308.153,292.9,300.5265,188.88,6.280017393956898,6.316751689996587,6.298384541976743,7.207486234646336,6.4154697931932905
10.5333,106.4,0,0,0,1659.0,112.4,73.87,26.51,156.0,,,,,,,,,3.7788461538461537
10.5333,106.4,0,1,0,1592.21,251.0,77.08,25.67,181.6,156.0,,156.0,120.0,3.7788461538461537,,3.7788461538461537,2.9166666666666665,4.051211453744494
10.5333,106.4,0,2,0,1587.23,462.2,79.35,25.65,205.9,181.6,156.0,168.8,146.5,4.051211453744494,3.7788461538461537,3.915028803795324,2.4812286689419794,4.205925206410879
10.5333,106.4,0,3,0,1701.16,83.5,71.71,27.53,218.3,205.9,181.6,193.75,130.6,4.205925206410879,4.051211453744494,4.1285683300776865,2.330781010719755,4.366468163078332
10.5333,106.4,0,4,0,1522.98,469.2,80.74,25.95,234.6,218.3,205.9,212.10000000000002,149.5,4.366468163078332,4.205925206410879,4.286196684744605,2.4501672240802677,4.075021312872975
10.5333,106.4,0,5,0,1571.67,386.3,78.1,25.97,255.3,234.6,218.3,226.45,174.2,4.075021312872975,4.366468163078332,4.220744737975654,2.9638346727898965,4.282804543674109
10.5333,106.4,0,6,0,1583.92,544.1,81.16,25.98,261.4,255.3,234.6,244.95,171.8,4.282804543674109,4.075021312872975,4.178912928273542,2.5762514551804423,4.354628921193573
10.5333,106.4,0,7,0,1639.12,85.5,71.14,26.44,244.6,261.4,255.3,258.34999999999997,155.3,4.354628921193573,4.282804543674109,4.31871673243384,2.80231809401159,4.87448896156991
10.5333,106.4,0,8,0,1646.21,254.9,76.68,26.65,233.4,244.6,261.4,252.99999999999994,166.2,4.87448896156991,4.354628921193573,4.614558941381741,2.985559566787004,5.023993144815766
10.5333,106.4,0,9,0,1657.15,147.8,74.35,26.45,230.2,233.4,244.6,238.99999999999997,168.6,5.023993144815766,4.87448896156991,4.9492410531928375,3.2313167259786475,5.054300608166812
10.5333,106.4,0,10,0,1701.58,68.1,72.51,26.67,235.5,230.2,233.4,231.79999999999995,181.5,5.054300608166812,5.023993144815766,5.039146876491289,3.746556473829201,5.3307855626326965
